CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
RMMM8EC01D;201617;CENTRO;00162;H501;RMIC8EC00C;I.C. PIAZZA WINCKELMANN;"SMS ""J.J. WINCKELMANN""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EC00C@istruzione.it;Non Disponibile;PIAZZA WINCKELMANN 20;ROMA;LAZIO;SI;www.icpiazzawinckelmann.gov.it;True;12,523027800000001;41,9215401;SCUOLA SECONDARIA I GRADO;743
RMMM8FL014;201617;CENTRO;00122;H501;RMIC8FL003;IC VIA MAR DEI CARAIBI;MAR DEI CARAIBI - STELLA POLARE;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FL003@istruzione.it;Non Disponibile;VIA MAR DEI CARAIBI 32;ROMA;LAZIO;SI;www.mardeicaraibi.it;True;12,302211300000002;41,7303164;SCUOLA SECONDARIA I GRADO;287
RMEE8ET01E;201617;CENTRO;00177;H501;RMIC8ET00C;I.C. VIALE VENEZIA GIULIA;G.BELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8ET00C@istruzione.it;Non Disponibile;VIA VENEZIA GIULIA 50;ROMA;LAZIO;SI;www.icvialeveneziagiulia.it;True;12,552503199999999;41,89626629999999;SCUOLA PRIMARIA;284
RMEE85802P;201617;CENTRO;00123;H501;RMIC85800G;IC VIA CASSIA 1694;ISOLA FARNESE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC85800G@istruzione.it;Non Disponibile;VIA ISOLA FARNESE 233;ROMA;LAZIO;SI;www.icviacassia1694roma.gov.it;True;12,3939134;42,0190809;SCUOLA PRIMARIA;109
RMMM8CT018;201617;CENTRO;00169;H501;RMIC8CT007;I.C. VIA RUGANTINO 91;VIA RUGANTINO 91;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CT007@istruzione.it;Non Disponibile;VIA RUGANTINO 91;ROMA;LAZIO;SI;www.icrugantino91.gov.it;True;12,579479800000001;41,86399400000001;SCUOLA SECONDARIA I GRADO;279
RMEE807062;201617;CENTRO;00138;H501;RMIC80700P;URUGUAY;GIOVANNI PAOLO I;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80700P@istruzione.it;Non Disponibile;VIA DELLO SCALO DI SETTEBAGNI 45;ROMA;LAZIO;SI;www.istitutouruguay.it;True;12,5205039;42,00662379999999;SCUOLA PRIMARIA;145
RMMM83101L;201617;CENTRO;00169;H501;RMIC83100G;IC VIA DELLE ALZAVOLE;VIA DEL FRINGUELLO 19;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC83100G@istruzione.it;Non Disponibile;VIA DEL FRINGUELLO 19;ROMA;LAZIO;SI;http//istitutoalzavole.gov.it;True;12,5960644;41,8681579;SCUOLA SECONDARIA I GRADO;350
RMEE8FJ01D;201617;CENTRO;00144;H501;RMIC8FJ00B;IC FIUME GIALLO;FIUME GIALLO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FJ00B@istruzione.it;Non Disponibile;VIA FIUME GIALLO 45;ROMA;LAZIO;SI;ICFIUMEGIALLO.GOV.IT;True;12,4293285;41,8092328;SCUOLA PRIMARIA;423
RMEE81003P;201617;CENTRO;00158;H501;RMIC81000E;GIORGIO PERLASCA;VIA PIETRALATA 319;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81000E@istruzione.it;Non Disponibile;VIA PIETRALATA 319;ROMA;LAZIO;SI;WWW.IC-PERLASCA.ROMA.IT;True;12,547042;41,92107310000001;SCUOLA PRIMARIA;239
RMMM8FK018;201617;CENTRO;00121;H501;RMIC8FK007;IC VIA GIULIANO DA SANGALLO;"SMS""GIULIANO DA SANGALLO""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FK007@istruzione.it;Non Disponibile;VIA GIULIANO DA SANGALLO 11;ROMA;LAZIO;SI;www.mediasangallo.it;True;12,2731963;41,7321102;SCUOLA SECONDARIA I GRADO;386
RMMM80701Q;201617;CENTRO;00138;H501;RMIC80700P;URUGUAY;VIA DI SETTEBAGNI 281;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC80700P@istruzione.it;Non Disponibile;VIA DI SETTEBAGNI 281;ROMA;LAZIO;SI;www.istitutouruguay.it;True;12,5463966;41,966649;SCUOLA SECONDARIA I GRADO;476
RMEE8B0028;201617;CENTRO;00143;H501;RMIC8B0005;G. PALLAVICINI;PAPILLO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B0005@istruzione.it;Non Disponibile;VIA A.MORAVIA 401;ROMA;LAZIO;SI;WWW.ICPALLAVICINI.IT;True;12,472541900000001;41,8010881;SCUOLA PRIMARIA;142
RMMM81001G;201617;CENTRO;00158;H501;RMIC81000E;GIORGIO PERLASCA;VILLARI P.;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC81000E@istruzione.it;Non Disponibile;VIA RAMIRO FABIANI 45;ROMA;LAZIO;SI;WWW.IC-PERLASCA.ROMA.IT;True;12,550381300000002;41,921275099999995;SCUOLA SECONDARIA I GRADO;181
RMEE8E0024;201617;CENTRO;00155;H501;RMIC8E0001;PIAZZA DE CUPIS;M. PIZZICAROLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E0001@istruzione.it;Non Disponibile;VIA APPIANI 32;ROMA;LAZIO;SI;www.icpiazzadecupis.it;True;12,5866087;41,9017556;SCUOLA PRIMARIA;200
RMEE8FL026;201617;CENTRO;00122;H501;RMIC8FL003;IC VIA MAR DEI CARAIBI;SEGURANA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FL003@istruzione.it;Non Disponibile;VIA CATERINA SEGURANA 2-3;ROMA;LAZIO;SI;www.mardeicaraibi.it;True;12,2972806;41,728195899999996;SCUOLA PRIMARIA;359
RMEE84001C;201617;CENTRO;00121;H501;RMIC84000A;VIA DELLE AZZORRE;ACQUAROSSA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC84000A@istruzione.it;Non Disponibile;VIA DELL'ACQUA ROSSA 57;ROMA;LAZIO;SI;www.icviadelleazzorre.it;True;12,2781041;41,742149;SCUOLA PRIMARIA;546
RMEE8ER02E;201617;CENTRO;00137;H501;RMIC8ER00B;IC VIA N.M. NICOLAI;PODERE ROSA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8ER00B@istruzione.it;Non Disponibile;VIA EUFRASIA MARTINETTI 21;ROMA;LAZIO;SI;www.icnmnicolai.gov.it;True;12,565842800000002;41,9407773;SCUOLA PRIMARIA;313
RMEE80703V;201617;CENTRO;00138;H501;RMIC80700P;URUGUAY;CINQUINA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80700P@istruzione.it;Non Disponibile;VIE SERASSI 75;ROMA;LAZIO;SI;www.istitutouruguay.it;True;12,56509;41,97855;SCUOLA PRIMARIA;129
RMMM8B0016;201617;CENTRO;00144;H501;RMIC8B0005;G. PALLAVICINI;V. BACHELET;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8B0005@istruzione.it;Non Disponibile;VIA BEATA VERGINE DEL CARMELO;ROMA;LAZIO;SI;WWW.ICPALLAVICINI.IT;True;12,440955800000001;41,807172200000004;SCUOLA SECONDARIA I GRADO;464
RMEE81001L;201617;CENTRO;00158;H501;RMIC81000E;GIORGIO PERLASCA;VITTORIO VENETO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81000E@istruzione.it;Non Disponibile;VIA POMONA;ROMA;LAZIO;SI;WWW.IC-PERLASCA.ROMA.IT;True;12,553578;41,91671119999999;SCUOLA PRIMARIA;120
RMMM84001B;201617;CENTRO;00121;H501;RMIC84000A;VIA DELLE AZZORRE;GIUSEPPE PARINI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC84000A@istruzione.it;Non Disponibile;VIA DELLE AZZORRE 314;ROMA;LAZIO;SI;www.icviadelleazzorre.it;True;12,2686074;41,7405417;SCUOLA SECONDARIA I GRADO;220
RMEE8G201X;201617;CENTRO;00166;H501;RMIC8G200T;IC VIA ORMEA;VIA CORNELIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8G200T@istruzione.it;Non Disponibile;VIA CORNELIA 43;ROMA;LAZIO;SI;www.icviaormea.gov.it;True;12,397316199999999;41,9089643;SCUOLA PRIMARIA;195
RMMM8FM01X;201617;CENTRO;00122;H501;RMIC8FM00V;IC VIA MAR ROSSO;SECOND. I GR I.C. VIA MAR ROSSO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FM00V@istruzione.it;Non Disponibile;VIA MAR ROSSO 68;ROMA;LAZIO;SI;COMPRENSIVOMARROSSO.GOV.IT;True;12,295907000000001;41,7347223;SCUOLA SECONDARIA I GRADO;895
RMMM8D8012;201617;CENTRO;00197;H501;RMIC8D8001;IC VIA P.A. MICHELI;VIA FLAMINIA 223;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8D8001@istruzione.it;Non Disponibile;VIA FLAMINIA 223;ROMA;LAZIO;SI;www.istitutocomprensivoviamicheli.it;True;12,4713801;41,9226862;SCUOLA SECONDARIA I GRADO;172
RMEE807051;201617;CENTRO;00138;H501;RMIC80700P;URUGUAY;"""MARCO SIMONCELLI""";NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80700P@istruzione.it;Non Disponibile;VIA V. MEZZOGIORNO 20;ROMA;LAZIO;SI;www.istitutouruguay.it;True;12,5318009;41,9746428;SCUOLA PRIMARIA;334
RMEE8E0013;201617;CENTRO;00155;H501;RMIC8E0001;PIAZZA DE CUPIS;GESMUNDO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E0001@istruzione.it;Non Disponibile;P.ZZA DE CUPIS 20;ROMA;LAZIO;SI;www.icpiazzadecupis.it;True;12,5908218;41,903811700000006;SCUOLA PRIMARIA;415
RMEE8EG02V;201617;CENTRO;00139;H501;RMIC8EG00Q;IC P.ZZA FILATTIERA;TORRICELLA NORD;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EG00Q@istruzione.it;Non Disponibile;VIA CALCINAIA 44;ROMA;LAZIO;SI;www.filattiera84.gov.it;True;12,518317300000001;41,957282899999996;SCUOLA PRIMARIA;329
RMEE8D902X;201617;CENTRO;00199;H501;RMIC8D900R;I.C. VIA VOLSINIO;VIA SANTA MARIA GORETTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8D900R@istruzione.it;Non Disponibile;VIA SANTA MARIA GORETTI 43;ROMA;LAZIO;SI;www.istitutoviavolsinio.it;True;12,520203;41,9313928;SCUOLA PRIMARIA;311
RMEE8FR014;201617;CENTRO;00124;H501;RMIC8FR002;FRANCESCO CILEA;SCUOLA PRIMARIA I.C. VIA CILEA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FR002@istruzione.it;Non Disponibile;VIA CILEA 269;ROMA;LAZIO;SI;WWW.SCUOLACILEA.IT;True;12,3746469;41,7492431;SCUOLA PRIMARIA;786
RMEE81002N;201617;CENTRO;00158;H501;RMIC81000E;GIORGIO PERLASCA;ALBERTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81000E@istruzione.it;Non Disponibile;P.ZZA F. SACCO 11;ROMA;LAZIO;SI;WWW.IC-PERLASCA.ROMA.IT;True;12,5601164;41,91637060000001;SCUOLA PRIMARIA;78
RMMM8B5019;201617;CENTRO;00155;H501;RMIC8B5008;"""VIA F.SANTI 65""";VIALE F.SANTI81;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8B5008@istruzione.it;Non Disponibile;VIALE F.SANTI81 - ROMA;ROMA;LAZIO;SI;WWW.RMICVIASANTI65.GOV.IT;True;12,568267599999999;41,9132032;SCUOLA SECONDARIA I GRADO;145
RMMM8G201V;201617;CENTRO;00166;H501;RMIC8G200T;IC VIA ORMEA;GIUSEPPE VERDI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8G200T@istruzione.it;Non Disponibile;VIA ORMEA 6;ROMA;LAZIO;SI;www.icviaormea.gov.it;True;12,36922;41,91646;SCUOLA SECONDARIA I GRADO;602
RMEE806033;201617;CENTRO;00186;H501;RMIC80600V;ISTITUTO COMPRENSIVO VIRGILIO;TRENTO E TRIESTE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80600V@istruzione.it;Non Disponibile;VIA DEI GIUBBONARI 41;ROMA;LAZIO;SI;www.icvirglio.it;True;12,4731339;41,89479420000001;SCUOLA PRIMARIA;111
RMEE8EG01T;201617;CENTRO;00139;H501;RMIC8EG00Q;IC P.ZZA FILATTIERA;E. CHIOVINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EG00Q@istruzione.it;Non Disponibile;VIA G. ZIRARDINI 6;ROMA;LAZIO;SI;www.filattiera84.gov.it;True;12,522788199999999;41,96232929999999;SCUOLA PRIMARIA;209
RMEE83903A;201617;CENTRO;00173;H501;RMIC839006;IC VIA G. MESSINA;E. DE FILIPPO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC839006@istruzione.it;Non Disponibile;VIA M. D. ROSSI 38;ROMA;LAZIO;SI;www.comprensivogmessina.it;True;12,5819916;41,8309111;SCUOLA PRIMARIA;95
RMEE8CR029;201617;CENTRO;00132;H501;RMIC8CR006;IC GIUSEPPE IMPASTATO;VIA GASTINELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CR006@istruzione.it;Non Disponibile;VIA GASTRINELLI 58;ROMA;LAZIO;SI;www.icnuovopontedinonarm.gov.it;True;12,651813699999998;41,908075200000006;SCUOLA PRIMARIA;630
RMEE85701T;201617;CENTRO;00123;H501;RMIC85700Q;ENZO BIAGI;PLESSO L. ANGELINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC85700Q@istruzione.it;Non Disponibile;VIA SFORZINI 40;ROMA;LAZIO;SI;www.bacheca-scuola.it/enzobiagi/;True;12,3393989;42,0705182;SCUOLA PRIMARIA;429
RMMM8FR013;201617;CENTRO;00124;H501;RMIC8FR002;FRANCESCO CILEA;SC. SEC. I GRADO I.C. VIA CILEA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FR002@istruzione.it;Non Disponibile;VIA CILEA 269;ROMA;LAZIO;SI;WWW.SCUOLACILEA.IT;True;12,3746469;41,7492431;SCUOLA SECONDARIA I GRADO;342
RMEE8B0017;201617;CENTRO;00144;H501;RMIC8B0005;G. PALLAVICINI;G.PALLAVICINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B0005@istruzione.it;Non Disponibile;VIALE DON PASQUINO BORGHI 165;ROMA;LAZIO;SI;WWW.ICPALLAVICINI.IT;True;12,443746699999998;41,8100661;SCUOLA PRIMARIA;531
RMMM8E0012;201617;CENTRO;00155;H501;RMIC8E0001;PIAZZA DE CUPIS;SALVO D'ACQUISTO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8E0001@istruzione.it;Non Disponibile;VIA COLLATINA 286;ROMA;LAZIO;SI;WWW.SCUOLADACQUISTO.IT;True;12,591812;41,9041477;SCUOLA SECONDARIA I GRADO;416
RMEE806044;201617;CENTRO;00186;H501;RMIC80600V;ISTITUTO COMPRENSIVO VIRGILIO;GRILLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80600V@istruzione.it;Non Disponibile;PIAZZA A.GARIBALDI;ROMA;LAZIO;SI;www.icvirgilio.it;True;12,460186;41,893692200000004;SCUOLA PRIMARIA;84
RMEE8GS032;201617;CENTRO;00135;H501;RMIC8GS00T;IC OCTAVIA;MONTE ARSICCIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GS00T@istruzione.it;Non Disponibile;VIA CIAMPOLI 21;ROMA;LAZIO;SI;www.icoctavia.gov.it;True;12,413971;41,9574445;SCUOLA PRIMARIA;86
RMEE8F3026;201617;CENTRO;00191;H501;RMIC8F3003;I.C. VIA NITTI;F.APORTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8F3003@istruzione.it;Non Disponibile;VIA A.SERRA 91;ROMA;LAZIO;SI;www.icvianitti.it;True;12,4739382;41,9412934;SCUOLA PRIMARIA;316
RMMM8ER01C;201617;CENTRO;00156;H501;RMIC8ER00B;IC VIA N.M. NICOLAI;SMS VIA T. BUAZZELLI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8ER00B@istruzione.it;Non Disponibile;Non Disponibile;ROMA;LAZIO;SI;www.icnmnicolai.gov.it;True;12,5699643;41,93257500000001;SCUOLA SECONDARIA I GRADO;216
RMMM839017;201617;CENTRO;00173;H501;RMIC839006;IC VIA G. MESSINA;SCHWEITZER;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC839006@istruzione.it;Non Disponibile;VIA GIUSEPPE MESSINA 31;ROMA;LAZIO;SI;www.comprensivogmessina.it;True;12,5751284;41,8595646;SCUOLA SECONDARIA I GRADO;171
RMMM826015;201617;CENTRO;00178;H501;RMIC826004;MILANESI GUIDO;MILANESI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC826004@istruzione.it;Non Disponibile;VIA TROPEA 26;ROMA;LAZIO;SI;istituto.guidomilanesi.it;True;12,55772;41,83247;SCUOLA SECONDARIA I GRADO;395
RMMM85801L;201617;CENTRO;00123;H501;RMIC85800G;IC VIA CASSIA 1694;"""BRUNO BUOZZI""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC85800G@istruzione.it;Non Disponibile;VIA CASSIA 1694 ROMA;ROMA;LAZIO;SI;www.icviacassia1694roma.gov.it;True;12,3799429;42,00603539999999;SCUOLA SECONDARIA I GRADO;409
RMEE8B404N;201617;CENTRO;00139;H501;RMIC8B400C;BRUNO MUNARI;ANGELO MAURI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B400C@istruzione.it;Non Disponibile;VIA ANGELO MAURI 5;ROMA;LAZIO;SI;www.ospitiweb.indire.it/icbrunomunari/index.htm;True;12,520168;41,9505609;SCUOLA PRIMARIA;549
RMMM8CR017;201617;CENTRO;00132;H501;RMIC8CR006;IC GIUSEPPE IMPASTATO;PIAZZA MUGGIA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CR006@istruzione.it;Non Disponibile;PIAZZA MUGGIA 3;ROMA;LAZIO;SI;www.icnuovopontedinonarm.gov.it;True;12,653456599999998;41,909286;SCUOLA SECONDARIA I GRADO;417
RMEE8D8035;201617;CENTRO;00196;H501;RMIC8D8001;IC VIA P.A. MICHELI;VILLAGGIO OLIMPICO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8D8001@istruzione.it;Non Disponibile;VIA VENEZUELA 33;ROMA;LAZIO;SI;www.istitutocomprensivoviamicheli.it;True;12,477557899999999;41,932363200000005;SCUOLA PRIMARIA;101
RMEE8G2021;201617;CENTRO;00166;H501;RMIC8G200T;IC VIA ORMEA;VIA ORBASSANO 69;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8G200T@istruzione.it;Non Disponibile;VIA ORBASSANO 69;ROMA;LAZIO;SI;www.icviaormea.gov.it;True;12,3860364;41,91652330000001;SCUOLA PRIMARIA;296
RMEE8FM011;201617;CENTRO;00122;H501;RMIC8FM00V;IC VIA MAR ROSSO;PRIMARIA I.C. VIA MAR ROSSO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FM00V@istruzione.it;Non Disponibile;VIA CAPO DELL'ARGENTIERA 80;ROMA;LAZIO;SI;comprensivoviamarrosso.gov.it;True;12,287037300000001;41,743363;SCUOLA PRIMARIA;332
RMEE8B401E;201617;CENTRO;00139;H501;RMIC8B400C;BRUNO MUNARI;C. MASSAIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B400C@istruzione.it;Non Disponibile;VIA RINA DE LIGUORO;ROMA;LAZIO;SI;www.icmunari.gov.it;True;12,537415199999998;41,9638782;SCUOLA PRIMARIA;152
RMMM8FA01C;201617;CENTRO;00132;H501;RMIC8FA00B;IC VIA CASALE DEL FINOCCHIO;SAVIO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FA00B@istruzione.it;Non Disponibile;VIA CASALE DEL FINOCCHIO 56;ROMA;LAZIO;SI;www.icviacasaledelfinocchio.gov.it;True;12,6923204;41,860510299999994;SCUOLA SECONDARIA I GRADO;604
RMEE8BL013;201617;CENTRO;00198;H501;RMIC8BL001;ALFIERI LANTE DELLA ROVERE;GRAZIOLI LANTE DELLA ROVERE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BL001@istruzione.it;Non Disponibile;VIA TEVERE 22;ROMA;LAZIO;SI;www.alfierilantedellarovere.it;True;12,4963858;41,913490100000004;SCUOLA PRIMARIA;421
RMEE855016;201617;CENTRO;00133;H501;RMIC855004;"""MARCO POLO""";DON MOROSINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC855004@istruzione.it;Non Disponibile;VIA PATERNO' 20;ROMA;LAZIO;SI;www.istitutocomprensivomarcopolo.gov.it;True;12,671793899999999;41,858560600000004;SCUOLA PRIMARIA;122
RMEE8FY018;201617;CENTRO;00151;H501;RMIC8FY006;I.C. VIA D'AVARNA;RIO DE JANEIRO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FY006@istruzione.it;Non Disponibile;VIA F. VALAGUSSA 28;ROMA;LAZIO;SI;www.icdavarna.gov.it;True;12,44524;41,85861;SCUOLA PRIMARIA;360
RMEE81401X;201617;CENTRO;00185;H501;RMIC81400T;DANIELE MANIN;DI DONATO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC81400T@istruzione.it;Non Disponibile;VIA BIXIO 85;ROMA;LAZIO;SI;www.danielemanin.com;True;12,5070976;41,8922105;SCUOLA PRIMARIA;445
RMEE8B402G;201617;CENTRO;00139;H501;RMIC8B400C;BRUNO MUNARI;WALT DISNEY;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B400C@istruzione.it;Non Disponibile;VIA PERAZZI 46;ROMA;LAZIO;SI;www.icmunari.gov.it;True;12,526437300000001;41,9575008;SCUOLA PRIMARIA;294
RMMM8EH01L;201617;CENTRO;00137;H501;RMIC8EH00G;IC VIA SAVINIO;SMS VIA CECCO ANGIOLIERI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EH00G@istruzione.it;Non Disponibile;VIA CECCO ANGIOLIERI 15;ROMA;LAZIO;SI;www.icsavinio.gov.it;True;12,5430779;41,94516470000001;SCUOLA SECONDARIA I GRADO;430
RMEE826016;201617;CENTRO;00178;H501;RMIC826004;MILANESI GUIDO;IV MIGLIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC826004@istruzione.it;Non Disponibile;VIA S.TARCISIO 137;ROMA;LAZIO;SI;istituto.guidomilanesi.it;True;12,542121400000001;41,8428982;SCUOLA PRIMARIA;316
RMMM8FX01B;201617;CENTRO;00163;H501;RMIC8FX00A;I.C. VIA BRAVETTA;VIA LONGHENA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FX00A@istruzione.it;Non Disponibile;VIA DI BRAVETTA 336;ROMA;LAZIO;SI;http//icsbravettaroma.wordpress.com;True;12,42666;41,87858;SCUOLA SECONDARIA I GRADO;91
RMEE8CQ01C;201617;CENTRO;00132;H501;RMIC8CQ00A;IC VILLAGGIO PRENESTINO;V. CHIZZOLINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CQ00A@istruzione.it;Non Disponibile;VIA FOSSO DELL'OSA 507;ROMA;LAZIO;SI;www.istitutovillaggioprenestino.weebly.com;True;12,6813883;41,9086284;SCUOLA PRIMARIA;502
RMEE8EB01P;201617;CENTRO;00199;H501;RMIC8EB00L;I.C. SINOPOLI-FERRINI;FERRINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EB00L@istruzione.it;Non Disponibile;VIA DI VILLA GHIGI 22;ROMA;LAZIO;SI;www.icsinopoliferrini.gov.it;True;12,5141321;41,932381299999996;SCUOLA PRIMARIA;655
RMEE84501G;201617;CENTRO;00193;H501;RMIC84500D;DANTE ALIGHIERI;UMBERTO PRIMO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC84500D@istruzione.it;Non Disponibile;VIA CASSIODORO 2/A;ROMA;LAZIO;SI;http/www.icdantealighieri.it;True;12,4674976;41,9063374;SCUOLA PRIMARIA;473
RMEE8FA01D;201617;CENTRO;00132;H501;RMIC8FA00B;IC VIA CASALE DEL FINOCCHIO;I.C. VIA CASALE DEL FINOCCHIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FA00B@istruzione.it;Non Disponibile;VIA CAMPOFIORITO 164;ROMA;LAZIO;SI;WWW.ICVIACASALEDELFINOCCHIO.GOV.IT;True;12,6959788;41,8643984;SCUOLA PRIMARIA;609
RMMM84501E;201617;CENTRO;00193;H501;RMIC84500D;DANTE ALIGHIERI;DANTE ALIGHIERI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC84500D@istruzione.it;Non Disponibile;VIA CASSIODORO 2/A;ROMA;LAZIO;SI;http//www.icdantealighieri.it;True;12,4674976;41,9063374;SCUOLA SECONDARIA I GRADO;590
RMEE80201N;201617;CENTRO;00121;H501;RMIC80200G;AMENDOLA - GUTTUSO;AMENDOLA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80200G@istruzione.it;Non Disponibile;VIA DELL'IDROSCALO 82;ROMA;LAZIO;SI;www.icamendolaguttuso.it;True;12,2572;41,739309999999996;SCUOLA PRIMARIA;288
