CODICESCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat
MI1A69500D;201617;NORD OVEST;20159;F205;;;SCUOLA DELL'INFANZIA LA GIOCOMOTIVA;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA C. ZOCCHI 1;MILANO;LOMBARDIA;SI;www.lagiocomotiva.it;False;9,197841;45,503256
MIPS9P500I;201617;NORD OVEST;20122;F205;;;LICEO SCIENTIFICO OPZ. SC. APPL. LEOPOLDO MARANGONI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@istitutideamicis.it;Non Disponibile;VIA LAMARMORA 34;MILANO;LOMBARDIA;SI;www.istitutideamicis.it;False;9,201708;45,456891
MI1E089003;201617;NORD OVEST;20153;F205;;;"SCUOLA PRIMARIA PARITARIA ""BETLEM""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;scuole.mifigino@betlem.it;Non Disponibile;VIA NOVARA540;MILANO;LOMBARDIA;SI;www.betlem.it;False;9,0721542;45,48959259999999
MITL035006;201617;NORD OVEST;20122;F205;;;ISTITUTO TECNICO PER GEOMETRI LEONARDO DA VINCI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;ldvinc@tin.it;Non Disponibile;VIA CAGNOLA 17;MILANO;LOMBARDIA;SI;www.scuolemilano.it;False;9,1726345;45,4792927
MI1A061009;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA FORTIS10;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE8@comune.milano.it;Non Disponibile;VIA FORTIS10;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1956151;45,4958752
MIPL245003;201617;NORD OVEST;20146;F205;;;LICEO LINGUISTICO COMUNITA' EBRAICA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;MARUSCA.RIZZI@COM-EBRAICAMILANO.IT;Non Disponibile;V.SALLY MAYER 4/6;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1382776;45,4557669
MIPL045009;201617;NORD OVEST;20149;F205;;;LICEO LINGUISTICO DARDI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;ISTITUTODARDI@PEC.IT;VIA R.SANZIO4;MILANO;LOMBARDIA;SI;www.istitutodardi.it;False;9,1538027;45,4695355
MI1A210006;201617;NORD OVEST;20129;F205;;;"SCUOLA DELL'INFANZIA ""G.ROSSELLO""";;MILANO;SCUOLA INFANZIA NON STATALE;;;rossello.mi@libero.it;Non Disponibile;VIA GOLDONI 68;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2204181;45,46926140000001
MI1A20000G;201617;NORD OVEST;20141;F205;;;"SCUOLA DELL'INFANZIA ""FRANCESCO TOSELLI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;SCUOLAMATERNA@FFCIM.ORG;Non Disponibile;VIA CUORE IMMACOLATO MARIA7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1971428;45,4361292
MI1A009008;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA ARSIA2;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE65@comune.milano.it;Non Disponibile;VIA ARSIA2;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1284814;45,514349
MI1A062005;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA VITERBO.7;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA VITERBO 7;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1120498;45,4569821
MIPMHZ500P;201617;NORD OVEST;20127;F205;;;LICEO SCIENZE UMANE OPZ. EC. SOC. ISTITUTO MILANO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria@istitutomilano.it;info@pec.istitutomilano.it;VIA GUINIZELLI 4;MILANO;LOMBARDIA;SI;www.istitutomilano.it;False;9,2191932;45,4892508
MI1A109005;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA PARAVIA3;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE52@comune.milano.it;Non Disponibile;VIA PARAVIA3;MILANO;LOMBARDIA;SI;www.comune.milano.it;False;9,127572800000001;45,4692041
MIPS42500R;201617;NORD OVEST;20125;F205;;;"LICEO SCIENTIFICO OPZ. SCIENZE APPLICATE ""DON BOSCO""";;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA.DB@SALESIANIMILANO.IT;Non Disponibile;VIA TONALE 19;MILANO;LOMBARDIA;SI;www.salesianimilano.it;False;9,2016209;45,48925
MI1A02100V;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA BORSA6;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE70@comune.milano.it;Non Disponibile;VIA BORSA6;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1893929;45,4994237
MI1A090009;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MELERI12;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE31@comune.milano.it;Non Disponibile;VIA MELERI12;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2479021;45,4569857
MI1A56100N;201617;NORD OVEST;20149;F205;;;"LA ZOLLA ""GIANNA BERETTA MOLLA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;brescia@lazolla.it;Non Disponibile;PIAZZALE BRESCIA 3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1439824;45,4704762
MI1AD4500V;201617;NORD OVEST;20141;F205;;;SCUOLA DELL'INFANZIA MONTESSORI BILINGUE;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA PALMIERI 72/4;MILANO;LOMBARDIA;SI;www.montessoribilingue.it;False;9,1847735;45,4348041
MI1E06500E;201617;NORD OVEST;20154;F205;;;"SCUOLA ELEM.PAR.""REGINA CARMELI""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA MONVISO33;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,170252099999999;45,48594869999999
MI1M10600R;201617;NORD OVEST;20147;F205;;;SCUOLA SECONDARIA DI 1° GR. MERKOS L'INYONEI CHINUCH;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@MERKOS.IT;Non Disponibile;VIA DELLE FORZE ARMATE 61;MILANO;LOMBARDIA;SI;www.scuoladelmerkos.it;False;9,1306371;45,4628305
MI1A137009;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SAN PAOLINO4;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE42@comune.milano.it;Non Disponibile;VIA SAN PAOLINO4;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,163523999999999;45,4332866
MI1E088007;201617;NORD OVEST;20129;F205;;;"SCUOLA ELEM.PAR.""MARIA AUSILIATRICE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA BONVESIN DE LA RIVA 12;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2122362;45,4637559
MI1E124005;201617;NORD OVEST;20122;F205;;;"SCUOLA ELEMENTARE ""NUOVA EDUCAZIONE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;segreteria@nuovaeducazione.it;Non Disponibile;VIA PACE10;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,202893699999999;45,458838
MI1A08600N;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MARTINENGO34/2;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE28@comune.milano.it;Non Disponibile;VIA MARTINENGO34/2;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,227712499999999;45,44266529999999
MI1A06000D;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA FELTRE68/3;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE21@comune.milano.it;Non Disponibile;VIA FELTRE68/3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2443742;45,4911041
MI1A15000Q;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA STOPPANI;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE16@comune.milano.it;Non Disponibile;VIA STOPPANI3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2121616;45,4759075
MITD145007;201617;NORD OVEST;20127;F205;;;ISTITUTO TECNICO COMMERCIALE MILANO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@ISTITUTOMILANO.IT;Non Disponibile;VIA GUINIZELLI 4;MILANO;LOMBARDIA;SI;WWW.ISTITUTOMILANO.IT;False;9,2191932;45,4892508
MIPL15500R;201617;NORD OVEST;20123;F205;;;LICEO LINGUISTICO LEOPARDI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;INFO@ISTITUTOLEOPARDI.IT;Non Disponibile;V.CARROCCIO 9;MILANO;LOMBARDIA;SI;WWW.ISTITUTOLEOPARDI.IT;False;9,1729748;45,4599375
MI1A19900L;201617;NORD OVEST;20137;F205;;;"SCUOLA DELL'INFANZIA ""MARIA CONSOLATRICE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.LE CORSICA 82;MILANO;LOMBARDIA;SI;www.istitutomariaconsolatrice.com;False;9,2343338;45,4619639
MI1A104002;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA OGLIO25;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE27@comune.milano.it;Non Disponibile;VIA OGLIO25;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2177116;45,43982219999999
MI1A07300G;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA GUICCIARDI3;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE72@comune.milano.it;Non Disponibile;VIA GUICCIARDI3;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1731521;45,5018655
MIPC16500D;201617;NORD OVEST;20123;F205;;;LICEO CLASSICO COLLEGIO S. CARLO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;CSC@COLLEGIOSANCARLO.IT;Non Disponibile;C.O MAGENTA 71;MILANO;LOMBARDIA;SI;www.collegiosancarlo.it;False;9,16976;45,465581
MI1A223008;201617;NORD OVEST;20154;F205;;;"SCUOLA DELL'INFANZIA ""REGINA CARMELI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA MONVISO 33;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,170252099999999;45,48594869999999
MI1A21200T;201617;NORD OVEST;20147;F205;;;"SCUOLA DELL'INFANZIA ""MATER DIVINAE GRATIAE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;SCUOLAMDG@KATAMAIL.COM;Non Disponibile;VIA TOMMASO GULLI 14;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1346277;45,4653193
MITF105003;201617;NORD OVEST;20159;F205;;;ISTITUTO TECNICO INDUSTRIALE PAVONIANO ARTIGIANELLI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@istitutoart.it;ARTPAVMILANO@PEC.IT;VIA B. CRESPI 30;MILANO;LOMBARDIA;SI;www.istitutoart.it;False;9,1854605;45,5016764
MIPMGC500D;201617;NORD OVEST;20122;F205;;;"LICEO SCIENZE UMANE ""EDMONDO DE AMICIS - LICOS""";;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@istitutideamicis.it;Non Disponibile;VIA LAMARMORA 34;MILANO;LOMBARDIA;SI;www.istitutideamicis.it;False;9,201708;45,456891
MI1A02400A;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA BRUNACCI8;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE34@comune.milano.it;Non Disponibile;VIA BRUNACCI8;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1783912;45,44481409999999
MIPS415006;201617;NORD OVEST;20125;F205;;;LICEO SCIENTIFICO CARDUCCI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;DIREZIONE@PEC.LICEOSCIENTIFICOCARDUCCI.IT;VIA F. APORTI 12;MILANO;LOMBARDIA;SI;www.liceoscientificocarducci.it;False;9,2088888;45,4882013
MI1M089008;201617;NORD OVEST;20153;F205;;;SCUOLA SECONDARIA DI 1° GR. BETLEM;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuole.mifigino@betlem.it;Non Disponibile;V.NOVARA 540;MILANO;LOMBARDIA;SI;www.betlem.it;False;9,0721542;45,48959259999999
MIPLRL500B;201617;NORD OVEST;20122;F205;;;LICEO LINGUISTICO ZACCARIA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria@istitutozaccaria.it;istitutozaccaria@pec.it;VIA DELLA COMMENDA 5;MILANO;LOMBARDIA;SI;www.istitutozaccaria.it;False;9,198952199999999;45,45939569999999
MI1A06400R;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA GABBRO4;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE80@comune.milano.it;Non Disponibile;VIA GABBRO4;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1586942;45,5148351
MI1A56000T;201617;NORD OVEST;20128;F205;;;SCUOLA DELL'INFANZIA COMUNALE ADRIANO;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE10@comune.milano.it;Non Disponibile;VIA ADRIANO20;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2469478;45,5117585
MIPS175007;201617;NORD OVEST;20123;F205;;;LICEO SCIENTIFICO COLLEGIO S. CARLO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;CSC@COLLEGIOSANCARLO.IT;Non Disponibile;C.O MAGENTA 71;MILANO;LOMBARDIA;SI;www.collegiosancarlo.it;False;9,16976;45,465581
MI1A11900Q;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE B.NI PORTA VENEZIA;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE6@comune.milano.it;Non Disponibile;BASTIONI PORTA VENEZIA;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2016029;45,4756769
MI1A17900B;201617;NORD OVEST;20128;F205;;;"SCUOLA DELL'INFANZIA ""SS.INNOCENTI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA ASIAGO5;MILANO;LOMBARDIA;SI;WWW.SANTINNOCENTI.IT;False;9,2252198;45,5052506
MI1A209002;201617;NORD OVEST;20156;F205;;;"SCUOLA DELL'INFANZIA ""SUORE FRANCESCANE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;SCUOLACATT.GAREGNANO@LIBERO.IT;Non Disponibile;VIA GAREGNANO 10;MILANO;LOMBARDIA;SI;www.primariainfanziagareganano.it;False;9,128829999999999;45,50123
MI1M104005;201617;NORD OVEST;20152;F205;;;SCUOLA SECONDARIA DI 1° GR. MADRE BUCCHI;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA PALMI25;MILANO;LOMBARDIA;SI;www.istitutomadrebucchi.it;False;9,0982801;45,4585754
MI1E123009;201617;NORD OVEST;20133;F205;;;"SCUOLA ELEMENTARE ""ARGONNE"" FAES";;MILANO;SCUOLA PRIMARIA NON STATALE;;;argonne@faesmilano.it;Non Disponibile;VIA ZANOIA 1;MILANO;LOMBARDIA;SI;www.faesmilano.it;False;9,229679599999999;45,4810923
MITB025006;201617;NORD OVEST;20122;F205;;;ISTITUTO TECNICO AERONAUTICO LINDBERGH FLYING SCHOOL;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;INFO@LINDBERGHFS.COM;Non Disponibile;V.CURTATONE 12;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2022815;45,456034
MI1A08500T;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MARTINELLI57;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE43@comune.milano.it;Non Disponibile;VIA MARTINELLI57;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1323554;45,4403501
MIPSQV500F;201617;NORD OVEST;20155;F205;;;LICEO SCIENTIFICO AD INDIRIZZO SPORTIVO DON BOSCO VILLAGE SCHOOL;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA MAC MAHON 92;MILANO;LOMBARDIA;SI;www.donboscovillage.com;False;9,1581917;45,4939434
MI1A14900G;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE PIAZZA SS. TRINITA';;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;PIAZZA SS. TRINITA' 5;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1777415;45,4787158
MIPL30500D;201617;NORD OVEST;20139;F205;;;LICEO LINGUISTICO REGINA MUNDI;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@scuolareginamundi.it;Non Disponibile;V.BONCOMPAGNI 18;MILANO;LOMBARDIA;SI;www.scuolareginamundi.it;False;9,2269759;45,44016269999999
MIPC15500V;201617;NORD OVEST;20125;F205;;;LICEO CLASSICO S. AMBROGIO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.COPERNICO 9;MILANO;LOMBARDIA;SI;www.salesianimilano.it;False;9,2010443;45,4881563
MI1A103006;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA OGLIO23;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE27@comune.milano.it;Non Disponibile;VIA OGLIO23;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,218337100000001;45,4401176
MI1A22200C;201617;NORD OVEST;20132;F205;;;"SCUOLA DELL'INFANZIA ""SUORE ORSOLINE DELLA SACRA FAMIGLIA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;ORSOLINESFM@TISCALINET.IT;Non Disponibile;VIA MONFALCONE 7;MILANO;LOMBARDIA;SI;orsolinesfmi@tiscali.it;False;9,2380929;45,4912958
MITF035002;201617;NORD OVEST;20125;F205;;;"ISTITUTO TECNICO SETTORE TECNOLOGICO IND.MECCANICA E MECCATRONICA""DON BOSCO""";;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA.DB@SALESIANIMILANO.IT;Non Disponibile;VIA TONALE19;MILANO;LOMBARDIA;SI;www.salesianimilano.it;False;9,2016209;45,48925
MI1A088009;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA MASSAUA15;;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA MASSAUA15;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1473563;45,4605239
MI1A211002;201617;NORD OVEST;20125;F205;;;"SCUOLA DELL'INFANZIA ""SAN MARTINO IN GRECO""";;MILANO;SCUOLA INFANZIA NON STATALE;;;smartinogreco.scuola@katamail.com;Non Disponibile;P.ZZA GRECO 11;MILANO;LOMBARDIA;SI;www.scuolesantanna.it;False;9,2118568;45,5022961
MI1A203003;201617;NORD OVEST;20123;F205;;;"SCUOLA DELL'INFANZIA ""ISTITUTO CANOSSIANO""";;MILANO;SCUOLA INFANZIA NON STATALE;;;CANECOMI@FDCC.ORG;Non Disponibile;VIA DELLA CHIUSA 9;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,184486099999999;45,45766829999999
MIPLHB500I;201617;NORD OVEST;20122;F205;;;VITTORIA COLONNA;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;DIREZIONE@PEC.ISTITUTOCOLONNA.COM;VIA CONSERVATORIO 4;MILANO;LOMBARDIA;SI;www.istitutocolonna.com;False;9,2032455;45,4643477
MI1A063001;201617;NORD OVEST;20110;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA FORZE ARMATE59;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE51@comune.milano.it;Non Disponibile;VIA FORZE ARMATE59;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,131280499999999;45,4628419
MI1A11800X;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE B.NI PORTA NUOVA6;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE5@comune.milano.it;Non Disponibile;BASTIONI PORTA NUOVA6;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1906796;45,48004900000001
MI1E011006;201617;NORD OVEST;20123;F205;;;"SCUOLA ELEM.PAR.""PIO ISTITUTO DEL BUON PASTORE""";;MILANO;SCUOLA PRIMARIA NON STATALE;;;ist.buonpastore@tin.it;Non Disponibile;VIA S.VITTORE N.29;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1696508;45,46345640000001
MIPS16500L;201617;NORD OVEST;20125;F205;;;LICEO SCIENTIFICO S. AMBROGIO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.COPERNICO 9;MILANO;LOMBARDIA;SI;www.salesiani.it;False;9,2010443;45,4881563
MI1A02300E;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA BRIVIO8;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE64@comune.milano.it;Non Disponibile;VIA SAPRI 50;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,129019999999999;45,50468
MI1M08000T;201617;NORD OVEST;20145;F205;;;SCUOLA SECONDARIA DI I GRADO ISTITUTO LEONE XIII;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;info@leonexiii.it;Non Disponibile;V.LEONE XIII 12;MILANO;LOMBARDIA;SI;www.leonexiii.it;False;9,1626611;45,4740247
MI1M068007;201617;NORD OVEST;20131;F205;;;SCUOLA SECONDARIA DI 1° GR. S. GIUSEPPE;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@ISTSANG.191.IT;Non Disponibile;V. BAZZINI 10;MILANO;LOMBARDIA;SI;www.istituto-sangiuseppe.it;False;9,2253775;45,4817762
MI1A25100C;201617;NORD OVEST;20148;F205;;;"SCUOLA DELL'INFANZIA ""BEATA VERGINE""";;MILANO;SCUOLA INFANZIA NON STATALE;;;BEATA_VERGINE_MILANO@LIBERO.IT;Non Disponibile;VIA TERRAGNI36;MILANO;LOMBARDIA;SI;www.istitutobeatavergine.net;False;9,133429999999999;45,48577
MI1A15500V;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA TOLSTOI79;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE45@comune.milano.it;Non Disponibile;VIA TOLSTOI79;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,147480300000002;45,4568687
MI1E12600R;201617;NORD OVEST;20145;F205;;;SCUOLA PRIMARIA ISTITUTO LEONE XIII;;MILANO;SCUOLA PRIMARIA NON STATALE;;;info@leonexiii.it;Non Disponibile;VIA LEONE XIII12;MILANO;LOMBARDIA;SI;www.leonexiii.it;False;9,1626611;45,4740247
MI1A571008;201617;NORD OVEST;20141;F205;;;LA GIOCOMOTIVA;;MILANO;SCUOLA INFANZIA NON STATALE;;;info@lagiocomotiva.it;Non Disponibile;VIA R. BONGHI30;MILANO;LOMBARDIA;SI;www.lagiocomotiva.it;False;9,1844337;45,4408873
MI1A17800G;201617;NORD OVEST;20148;F205;;;"SCUOLA DELL'INFANZIA ""CASA DEI BAMBINI SCUOLA MONTESSORI""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;casadeibambinimontessori@lamiapec.it;VIA AROSIO3;MILANO;LOMBARDIA;SI;www.montessori-milano.it;False;9,125089899999999;45,4741425
MISL1Q5006;201617;NORD OVEST;20127;F205;;;NUOVO LICEO ARTISTICO;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA VENINI 78/80;MILANO;LOMBARDIA;SI;www.nuovoliceoartistico.com;False;9,2171232;45,4943245
MIPSQ55000;201617;NORD OVEST;20145;F205;;;LICEO SCIENTIFICO SPORTIVO ISTITUTO LEONE XIII;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@leonexiii.it;Non Disponibile;VIA LEONE XIII 12;MILANO;LOMBARDIA;SI;www.leonexiii.it;False;9,1626611;45,4740247
MIPC25500Q;201617;NORD OVEST;20132;F205;;;LICEO CLASSICO SAN RAFFAELE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;direzione@liceosanraffaele.it;Non Disponibile;VIA OLGETTINA 46;MILANO;LOMBARDIA;SI;www.liceosanraffaele.it;False;9,267009999999999;45,50847
MI1A22600Q;201617;NORD OVEST;20133;F205;;;"SCUOLA DELL'INFANZIA ""FAES AURORA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;ASSOCIAZIONEFAES@REGISTERPEC.IT;VIA AMADEO 11;MILANO;LOMBARDIA;SI;www.faesmilano.it;False;9,2316869;45,4713607
MI1A20100B;201617;NORD OVEST;20158;F205;;;"SCUOLA DELL'INFANZIA ""IMMACOLATA""";;MILANO;SCUOLA INFANZIA NON STATALE;;;SUOREIMMACOLATINE@ALICE.IT;Non Disponibile;VIA DE CAPITANI8;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,1650791;45,5014775
MIPM01500Q;201617;NORD OVEST;20129;F205;;;LICEO DELLE SCIENZE UMANE MARIA AUSILIATRICE;;MILANO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V. BONVESIN DE LA RIVA 12;MILANO;LOMBARDIA;SI;www.scuolabonvesin.it;False;9,2122362;45,4637559
MI1A202007;201617;NORD OVEST;20155;F205;;;"SCUOLA DELL'INFANZIA ""GIOVANNI XXIII""";;MILANO;SCUOLA INFANZIA NON STATALE;;;segreteria@gio23.it;Non Disponibile;VIA DE PREDIS 8;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,151584399999999;45,4972662
MI1M07800T;201617;NORD OVEST;20141;F205;;;SCUOLA SECONDARIA DI 1° GR. LA ZOLLA;;MILANO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.G.CARCANO 53/9;MILANO;LOMBARDIA;SI;www.lazolla.it;False;9,1850682;45,4394257
