CODICESCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat
TO1A018003;201617;NORD OVEST;10139;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.MORETTA 57;TORINO;PIEMONTE;SI;Non Disponibile;False;7,648630000000001;45,06978
TO1A01300X;201617;NORD OVEST;10147;L219;;;VIBERTI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcambiano@comune.torino.it;Non Disponibile;V.CAMBIANO 10;TORINO;PIEMONTE;SI;Non Disponibile;False;7,675443;45,0922598
TOPS09500G;201617;NORD OVEST;10136;L219;;;SOCIALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@istitutosociale.it;Non Disponibile;C.SO SIRACUSA 10/A;TORINO;PIEMONTE;SI;www.istitutosociale.it;False;7,633800099999999;45,0547467
TOPS005004;201617;NORD OVEST;10143;L219;;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;VIA ROSALINO PILO 24;TORINO;PIEMONTE;SI;www.collegiosacrafamiglia.it;False;7,648128799999999;45,0780726
TO1A01400Q;201617;NORD OVEST;10147;L219;;;NOSTRA SIGNORA DELLA SALUTE;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;EDU-CARE.COOP@PEC.IT;VIA FONTANELLA 9/11;TORINO;PIEMONTE;SI;Non Disponibile;False;7,680098399999999;45,0954005
TO1A137009;201617;NORD OVEST;10154;L219;;;PRINCIPESSA DI PIEMONTE;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.PAISIELLO 1;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6983044;45,0892777
TO1ACM500D;201617;NORD OVEST;10139;L219;;;PICCOLO PRINCIPE;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;associazionescuolamaterna@pec.it;VIA RUBIANA8;TORINO;PIEMONTE;SI;scuolapiccoloprincipe.it;False;7,6388995;45,0744994
TOPL20500L;201617;NORD OVEST;10141;L219;;;MADRE MAZZARELLO;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;VIA CUMIANA 2;TORINO;PIEMONTE;SI;www.liceomazzarello.it;False;7,643653599999999;45,0665866
TO1M03800B;201617;NORD OVEST;10133;L219;;;CADORNA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@ADORAZIONE.IT;Non Disponibile;V.LE CURRENO 21;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6947132;45,0541454
TO1A141001;201617;NORD OVEST;10135;L219;;;MIRAFIORI SUD;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.NEGARVILLE 30/8;TORINO;PIEMONTE;SI;Non Disponibile;False;7,611606600000001;45,0208146
TO1A04500B;201617;NORD OVEST;10146;L219;;;DEMURO;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlessona@comune.torino.it;Non Disponibile;V.LESSONA 70;TORINO;PIEMONTE;SI;Non Disponibile;False;7,642020899999999;45,083437
TO1A02100V;201617;NORD OVEST;10135;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmguala@comune.torino.it;Non Disponibile;P.za GUALA 140;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6414943;45,0218316
TO1A10000P;201617;NORD OVEST;10126;L219;;;BARRIERA NIZZA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmleonardodavinci@comune.torino.it;Non Disponibile;V.L.DA VINCI 8;TORINO;PIEMONTE;SI;Non Disponibile;False;7,668515399999999;45,0439118
TO1A13100A;201617;NORD OVEST;10132;L219;;;MAFALDA SAVOIA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcasale@comune.torino.it;Non Disponibile;C.CASALE 246;TORINO;PIEMONTE;SI;Non Disponibile;False;7,729069999999999;45,07298
TO1A084002;201617;NORD OVEST;10136;L219;;;SANTA RITA;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolamaterna@srita.it;Non Disponibile;V.VERNAZZA 41;TORINO;PIEMONTE;SI;www.infanziasantarita-torino.it;False;7,6463411;45,0457477
TO1A012004;201617;NORD OVEST;10147;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;analadistura@comune.torino.it;Non Disponibile;V.ALA DI STURA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6846174;45,1036861
TO1A116008;201617;NORD OVEST;10135;L219;;;MARGHERITA MIRAFIORI;;TORINO;SCUOLA INFANZIA NON STATALE;;;MARGHERITAMIRAFIORI@VIRGILIO.IT;Non Disponibile;Str. MIRAFIORI 46;TORINO;PIEMONTE;SI;www.scuolamargherita.it;False;7,6288;45,0121
TO1A10200A;201617;NORD OVEST;10126;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmmadamacristina@comune.torino.it;Non Disponibile;V.Madama Cristina 134;TORINO;PIEMONTE;SI;Non Disponibile;False;7,672881800000001;45,0436551
TO1E7Z500A;201617;NORD OVEST;10137;L219;;;BUDDIES ELEMENTARY SCHOOL;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;CORSO AGNELLI20 C;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6479633;45,0422573
TO1A05100P;201617;NORD OVEST;10124;L219;;;SCUOLA INFANZIA MADRE CABRINI;;TORINO;SCUOLA INFANZIA NON STATALE;;;CABRINI.TO@TIN.IT;Non Disponibile;V.ARTISTI 4;TORINO;PIEMONTE;SI;www.istitutocabrinitorino.it;False;7,6944075;45,0707276
TOPS20500T;201617;NORD OVEST;10141;L219;;;MADRE MAZZARELLO;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CUMIANA 2;TORINO;PIEMONTE;SI;www.liceomazzarello.it;False;7,643653599999999;45,0665866
TO1A140005;201617;NORD OVEST;10135;L219;;;MIRAFIORI NORD;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmjona@comune.torino.it;Non Disponibile;Piazzetta JONA 6;TORINO;PIEMONTE;SI;Non Disponibile;False;7,614037;45,0197069
TO1M042003;201617;NORD OVEST;10136;L219;;;M.CONSOLATRICE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CAPRERA 46;TORINO;PIEMONTE;SI;www.mconsolatrice.it;False;7,6466865;45,0505203
TO1A020003;201617;NORD OVEST;10135;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;C.so CROCE 21;TORINO;PIEMONTE;SI;Non Disponibile;False;7,645216899999999;45,0208093
TOPQ475003;201617;NORD OVEST;10123;L219;;;FLORA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;istitutoflora@hotmail.com;Non Disponibile;V.S.FRANCESCO DA PAOLA 42;TORINO;PIEMONTE;SI;www.istitutoflora.eu;False;7,6843976;45,0620328
TO1A12800E;201617;NORD OVEST;10125;L219;;;ROSMINI;;TORINO;SCUOLA INFANZIA NON STATALE;;;antonio.rosmini@libero.it;Non Disponibile;V.SALUZZO 27;TORINO;PIEMONTE;SI;Non Disponibile;False;7,678605399999999;45,057696
TO1A083006;201617;NORD OVEST;10136;L219;;;PRINCIPE TOMMASO;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CAPRERA46;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6466865;45,0505203
TO1A11500C;201617;NORD OVEST;10135;L219;;;PAJETTA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmisler@comune.torino.it;Non Disponibile;V.ISLER 15;TORINO;PIEMONTE;SI;Non Disponibile;False;7,63666;45,01730999999999
TO1A10100E;201617;NORD OVEST;10126;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlugaro@comune.torino.it;Non Disponibile;V.LUGARO 6;TORINO;PIEMONTE;SI;Non Disponibile;False;7,671473600000001;45,0483894
TOPC075007;201617;NORD OVEST;10131;L219;;;VALSALICE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SCUOLA@LICEOVALSALICE.IT;Non Disponibile;V.LE THOVEZ 37;TORINO;PIEMONTE;SI;www.liceovalsalice.it;False;7,702055000000001;45,0543984
TO1A05000V;201617;NORD OVEST;10124;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmdeledda@comune.torino.it;Non Disponibile;V.DELEDDA 9;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7209441;45,07531789999999
TO1A108009;201617;NORD OVEST;10141;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmbraccini@comune.torino.it;Non Disponibile;V.BRACCINI 75;TORINO;PIEMONTE;SI;Non Disponibile;False;7,648586099999999;45,0602209
TO1M041007;201617;NORD OVEST;10136;L219;;;SOCIALE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;C.O SIRACUSA 10;TORINO;PIEMONTE;SI;www.istitutosociale.it;False;7,633800099999999;45,0547467
TOPC06500L;201617;NORD OVEST;10136;L219;;;SOCIALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;C.O SIRACUSA 10;TORINO;PIEMONTE;SI;Non Disponibile;False;7,633800099999999;45,0547467
TO1E025004;201617;NORD OVEST;10124;L219;;;SCUOLA PRIMARIA MADRE CABRINI;;TORINO;SCUOLA PRIMARIA NON STATALE;;;CABRINI.TO@TIN.IT;Non Disponibile;VIA ARTISTI 4;TORINO;PIEMONTE;SI;www.istitutocabrinitorino.it;False;7,6944075;45,0707276
