CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat;nome_citta
9150;0;Via R. Lanciani, 55;GUIDOTTI COSIMO;5110350583;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via R. Lanciani, 55, 162, ROMA;Via Rodolfo Lanciani 55, 00162, Roma;12,52422846572222;41,92128445268048;ROMA
9151;0;Piazza Istria, 8;ISTRIA;11211951006;198;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza Istria, 8, 198, ROMA;Piazza Istria 8, 00198, Roma;12,512398684045632;41,92303019509382;ROMA
9152;0;Via Milano, 54;QUIRINALE  DR.SSA NISI MARIA CRISTINA;5271620584;184;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.1426285459;12.6051290767;1;Via Milano, 54, 184, ROMA;Via Milano 54, 00184, Roma;12,490748481678148;41,89840887316061;ROMA
9153;0;Via Ugo Ojetti, 102;MUZI SNC DI MUZI FABRIZIO;10183071009;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2010;-;Ordinaria;1;41.94648125;12.5541881;1;Via Ugo Ojetti, 102, 137, ROMA;Via Ugo Ojetti 102, 00137, Roma;12,551004455594661;41,94422613405277;ROMA
9154;0;Piazza Pasquale Paoli, 6;COMUNALE PONTE VITTORIO;5903241007;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2016;-;Ordinaria;1;41.7203878043;12.7130782538;1;Piazza Pasquale Paoli, 6, 186, ROMA;Piazza Pasquale Paoli 6, 00186, Roma;12,46529448542904;41,90066288565409;ROMA
9156;0;Piazza Monte Gennaro, 17/C;LEOPARDI EUGENIO;5957020588;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza Monte Gennaro, 17/C, 139, ROMA;Piazza Monte Gennaro 17C, 00139, Roma;12,538070482774673;41,945208455161975;ROMA
9157;0;Viale XI Aprile, 42-42a;DURAZZANO DI RISCAZZI ALESSANDRA;12703191002;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Viale XI Aprile, 42-42a, 162, ROMA;00162;12,525765000000035;41,91846379800006;ROMA
9158;0;Piazza Capranica, 96;ORLANDI GIOVANNA;6002900584;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8999375469;12.4777322392;1;Piazza Capranica, 96, 186, ROMA;Piazza Capranica 96, 00186, Roma;12,477452434736849;41,89997454247139;ROMA
9159;0;Via Monte Sirino, 10;TRAVERSA PATRIZIA;6047540585;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9499879851;12.5333432235;1;Via Monte Sirino, 10, 139, ROMA;Via Monte Sirino 10, 00139, Roma;12,533137585348234;41,94948180904842;ROMA
9160;0;Via Arenula, 73;LIPPI TULLIA;5614330586;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8927627103;12.4751152535;1;Via Arenula, 73, 186, ROMA;Via Arenula 73, 00186, Roma;12,475087523169307;41,8929975364995;ROMA
9161;0;Viale Regina Margherita, 61/63;PIAZZA QUADRATA DEI DR.I MONGARDINI ROBERTO E SULIS MARILENA SNC;10656341004;198;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8097841716;12.6808425573;1;Viale Regina Margherita, 61/63, 198, ROMA;Viale Regina Margherita 61, 00198, Roma;12,499666994171633;41,91865649486411;ROMA
9162;0;Viale Pinturicchio, 19/A;SBARIGIA SAS DI SUSANNA SBARIGIA E C.;12597631006;196;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Viale Pinturicchio, 19/A, 196, ROMA;Viale Pinturicchio 19A, 00196, Roma;12,466494000000012;41,93234100000001;ROMA
9163;0;Viale Jonio, 235;GRIMALDI ENZO;2477800581;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.94594545;12.52569895;1;Viale Jonio, 235, 141, ROMA;Viale Jonio 235, 00141, Roma;12,533027002914196;41,945213545934564;ROMA
9164;0;Via Monte Cervialto, 205;GALLOTTA SNC DI MARIA TERESA E MARCO GALLOTTA;10561381004;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9586016216;12.5242773708;1;Via Monte Cervialto, 205, 139, ROMA;Via Monte Cervialto 205, 00139, Roma;12,523404164031401;41,956757968636396;ROMA
9165;0;Via Flaminia, 5/7;GUARNACCI SNC DI LAURA GUARNACCI E GIULIA BARBIERI;10178441001;196;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2016;-;Ordinaria;1;41.9989086758;12.4943656983;1;Via Flaminia, 5/7, 196, ROMA;Via Flaminia 5, 00196, Roma;12,475698646915054;41,91208799425996;ROMA
9166;0;Via Pannini, 37;GALLOTTA SNC DI MARIA TERESA E MARCO GALLOTTA;10561381004;196;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Pannini, 37, 196, ROMA;Via Giovanni Paolo Pannini 37, 00196, Roma;12,463096445473626;41,92864516550162;ROMA
9167;0;Corso Italia, 100;GELLINI DR.SSA CRISTINA FABRO;11486421008;198;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2011;-;Ordinaria;1;41.4659002687;12.6276245956;1;Corso Italia, 100, 198, ROMA;Corso d'Italia 100, 00198, Roma;12,500152191932536;41,910178535951225;ROMA
9168;0;Piazzale Provincie, 8/a;CALUORI SNC DI LUCIA E CARLA CALUORI;5908751000;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2008;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazzale Provincie, 8/a, 162, ROMA;Piazzale delle Provincie 8, 00162, Roma;12,521308090628374;41,90957938135493;ROMA
9169;0;Via G. Boccomini, 25;MORELLI SIMONETTA;6911510581;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Boccomini, 25, 139, ROMA;Via Giovanni Boccomini 25, 00139, Roma;12,520172577846422;41,96541763419699;ROMA
9170;0;Piazzale della Stazione Tiburtina, 1;FARMACRIMI APUANIA DEL DR. VINCENZO CRIMI & C. SAS;9207911000;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/04/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazzale della Stazione Tiburtina, 1, 162, ROMA;Piazzale della Stazione Tiburtina, 00162, Roma;12,53065379860191;41,90977717534953;ROMA
9171;0;Viale Trastevere, 80/f;TRASTEVERE DI LUCIANA FRANCONE & C. SNC;9161691002;153;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.8841337;12.4697604;1;Viale Trastevere, 80/f, 153, ROMA;Viale di Trastevere 80F, 00153, Roma;12,469335140429413;41,883621024150244;ROMA
9173;0;Viale Rossini, 70/72;SORRENTINO LUCIA;7097750587;198;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7246850095;12.6565959204;1;Viale Rossini, 70/72, 198, ROMA;Viale Gioacchino Rossini 70, 00198, Roma;12,49233692812618;41,922072000000014;ROMA
9174;0;Centro Forum Stazione Termini;PELLEGRINI CLAUDIO;6820270582;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9236809188;12.5711488039;1;Centro Forum Stazione Termini, 185, ROMA;00185;12,511398709000046;41,89703500000007;ROMA
9175;0;Via Crescenzio Conte di Sabina, 45;BUONASSISI DATTI GIUSEPPINA;7154390582;131;58091;ROMA;CASAL MONASTERO;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Crescenzio Conte di Sabina, 45, 131, ROMA;Via Crescenzio Conte di Sabina 45, 00131, Roma;12,600272452391998;41,94842511183575;ROMA
9176;0;Via G. Ciaralli, 13;VALLE MASSIMO;7293750589;156;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Ciaralli, 13, 156, ROMA;Via Goffredo Ciaralli 13, 00156, Roma;12,570225417017687;41,949254085752266;ROMA
9177;0;Via Bulgaria, 35;VILLAGGIO OLIMPICO DR.SSA NATI ALESSANDRA & C. SNC;13934231005;196;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9334431942;12.4740587518;1;Via Bulgaria, 35, 196, ROMA;Via Bulgaria 35, 00196, Roma;12,474094427001017;41,93294542492353;ROMA
9178;0;Largo Bargellini, 35;SOFIA ANGELA ANTONIA;7433910580;142;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Largo Bargellini, 35, 142, ROMA;Largo Piero Bargellini 35, 00142, Roma;12,493237499999992;41,84259754731955;ROMA
9179;0;Via Ripetta, 254-255;RIPETTA DR. CAMPONESCHI CLAUDIO;7404500584;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9094575;12.4761668;1;Via Ripetta, 254-255, 186, ROMA;Via di Ripetta 254, 00186, Roma;12,476121779069793;41,909449389953274;ROMA
9180;0;Viale Val Padana, 73;DELLE VALLI SNC DI GAETANO PEDULLA' E MARIA LUISA ROVERE & C.;7499960586;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9427210681;12.5234992121;1;Viale Val Padana, 73, 141, ROMA;Viale Val Padana 73, 00141, Roma;12,523594091724885;41,94232103635526;ROMA
9181;0;Via S. Nicola da Tolentino, 10/12;MERCURI DR.SSA ANGELA;10965001000;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9047215911;12.4921895398;1;Via S. Nicola da Tolentino, 10/12, 187, ROMA;Salita di San Nicola da Tolentino 10, 00187, Roma;12,490420458277864;41,90547822930575;ROMA
9182;0;Via dei Sardi, 29;ANTICA FARMACIA SANTA EMANUELA DEL DR. SABATINI RAOUL & C. SAS;13638241003;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8970856603;12.5164291849;1;Via dei Sardi, 29, 185, ROMA;Via dei Sardi 29, 00185, Roma;12,515401791563274;41,8982505925616;ROMA
9183;0;Via dei Campi Flegrei, 11;BRUNETTA GIUSEPPE;7787210587;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9325258751;12.5273190626;1;Via dei Campi Flegrei, 11, 141, ROMA;Via dei Campi Flegrei 11, 00141, Roma;12,527580840267785;41,932349036355255;ROMA
9184;0;Viale Marco Polo, 35;GREGORINI ANNA ROSA;-;154;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8753359228;12.4845219267;1;Viale Marco Polo, 35, 154, ROMA;Viale Marco Polo 35, 00154, Roma;12,485602366783965;41,87484851762939;ROMA
9185;0;Via Radicofani, 147;FLORIO MARIASSUNTA;7737160585;138;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9770217625;12.5088331478;1;Via Radicofani, 147, 138, ROMA;Via Radicofani 147, 00138, Roma;12,512716941716207;41,974898479600675;ROMA
9186;0;Via Ugo Ojetti, 412/a;Farmacia Passalacqua S.a.s.;10514281004;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2018;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Ugo Ojetti, 412/a, 137, ROMA;Via Ugo Ojetti 412A, 00137, Roma;12,55566383611286;41,94821850874257;ROMA
9187;0;Piazza dei Cinquecento, 49-ang.Via Cavour, 2;JUCCI MARIA CLOTILDE;8042670581;184;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza dei Cinquecento, 49-ang.Via Cavour, 2, 184, ROMA;Piazza dei Cinquecento 49, 00185, Roma;12,50036059172488;41,90210797807146;ROMA
9188;0;Corso Vittorio Emanuele, 36;LANZETTA MARIA ASSUNTA;8139270584;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7203878043;12.7130782538;1;Corso Vittorio Emanuele, 36, 186, ROMA;Corso Vittorio Emanuele II 36, 00186, Roma;12,477897450458784;41,89589554731953;ROMA
9189;0;Via Val di Cogne, 4;GALIMI WALTER;8138190585;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Val di Cogne, 4, 141, ROMA;Via Val di Cogne 4, 00141, Roma;12,528512073403013;41,94081599278663;ROMA
9190;0;Via Isole Curzolane, 156;CELANI DI CELANI SERGIO E C. SNC;8252801009;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2015;-;Ordinaria;1;41.9495605;12.529137;1;Via Isole Curzolane, 156, 139, ROMA;Via delle Isole Curzolane 156, 00139, Roma;12,53118295115127;41,94901311740434;ROMA
9191;0;Via dei Prati Fiscali, 278;AURORA DEL BENESSERE SAS DI TINARELLI RITA & C.;13316011009;141;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via dei Prati Fiscali, 278, 141, ROMA;Via dei Prati Fiscali 278, 00141, Roma;12,516504422701844;41,946303310577626;ROMA
9192;0;Via A. Valenzani, 20;TONINELLI SIMONETTA;8393070589;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Valenzani, 20, 187, ROMA;Via Augusto Valenziani 20, 00187, Roma;12,498673672773972;41,90999150652088;ROMA
9193;0;Viale Eritrea, 32 a;LO GIUDICE GIUSEPPE;8595080584;199;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9268449778;12.5159447989;1;Viale Eritrea, 32 a, 199, ROMA;Viale Eritrea 32A, 00199, Roma;12,51597289869582;41,9255973491546;ROMA
9194;0;Via Chelini, 34 (Piazza Euclide);EREDI DR.SSA BOSCARINO LUCIA;13656371005;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Chelini, 34 (Piazza Euclide), 197, ROMA;Via Domenico Chelini 34, 00197, Roma;12,481808667234047;41,92663977713654;ROMA
9195;0;Via A. De Pretis, 89-Ang. Piazza del Viminale, 23;VIMINALE;8516280586;184;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. De Pretis, 89-Ang. Piazza del Viminale, 23, 184, ROMA;Piazza del Viminale 23, 00184, Roma;12,494353500000017;41,899959;ROMA
9196;0;Piazza Sonnino, 47;SARCINELLI MAURIZIO;8468670586;153;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza Sonnino, 47, 153, ROMA;Via Soncino 47, 00166, Roma;12,377531294477475;41,95237064141035;ROMA
9197;0;Piazza Bologna, 19/20;PIAZZA BOLOGNA  & C. SAS;9529441009;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2007;-;Ordinaria;1;41.913982109;12.5209752494;1;Piazza Bologna, 19/20, 162, ROMA;Piazza Bologna 19, 00161, Roma;12,520382003462448;41,913345625310214;ROMA
9198;0;Via di Tor Millina, 6;TOR MILLINA SAS DI WANDA VIGGIANI E CO.;8655630583;186;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2014;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via di Tor Millina, 6, 186, ROMA;Via di Tor Millina 6, 00186, Roma;12,471609860811355;41,899235510964274;ROMA
9199;0;Piazza dell'Ateneo Salesiano, 48;GALLOTTA SNC;10561381004;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/12/2010;-;Ordinaria;1;41.9594810897;12.5233887723;1;Piazza dell'Ateneo Salesiano, 48, 139, ROMA;Piazza dell'Ateneo Salesiano 48, 00139, Roma;12,52448511029684;41,95945501319504;ROMA
9200;0;Piazza di Spagna, 30;SPAGNA DI MENCARELLI FILIPPO E C. SAS;8676530580;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.90661465;12.4815983;1;Piazza di Spagna, 30, 187, ROMA;Piazza di Spagna 30, 00187, Roma;12,482478989872439;41,905590454065454;ROMA
9201;0;Via Flaminia, 115/117;Grilli Angela;8814600584;196;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9989086758;12.4943656983;1;Via Flaminia, 115/117, 196, ROMA;Via Flaminia 115, 00196, Roma;12,473744904928255;41,91697904801203;ROMA
9202;0;Via Gigi Chessa, 364;CHIMENTI COSTANTINO ALDO;8197590584;125;58091;ROMA;ACILIA;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7743944511;12.3791955636;1;Via Gigi Chessa, 364, 125, ROMA;Via Gigi Chessa 364, 00125, Roma;12,37753508174156;41,77323748098565;ROMA
9203;0;Via M. B. Tosatti, 39;GHINOZZI PAOLA;8273540586;137;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via M. B. Tosatti, 39, 137, ROMA;Via Maria Barbara Tosatti 39, 00137, Roma;12,548529283368977;41,945146040798676;ROMA
9204;0;VIA GADAMES, 36;FARMACIA LIBIA CATARINELLA DR MARIO;8678970586;199;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2016;-;Ordinaria;1;41.4504221;12.62030425;1;VIA GADAMES, 36, 199, ROMA;Via Gadames 36, 00199, Roma;12,518809135437731;41,930776099919186;ROMA
9205;0;Via Urbana, 11;SAVELLI LUIGINA;8963740587;184;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.8991732119;12.4966062507;1;Via Urbana, 11, 184, ROMA;Via Urbana 11, 00184, Roma;12,495163327226043;41,89742776824974;ROMA
9206;0;Via Lorenzo Il Magnifico, 114/B;PERROTTA MARIA AMABILE;9033710584;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.9109051;12.52881475;1;Via Lorenzo Il Magnifico, 114/B, 162, ROMA;Via Lorenzo il Magnifico 114, 00162, Roma;12,526347652306029;41,91163800635177;ROMA
9207;0;Via Q. Sella, 28;LUCIDI SILVIA;1444360588;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2012;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Q. Sella, 28, 187, ROMA;Via Quintino Sella 28, 00187, Roma;12,496328847769625;41,9072504038317;ROMA
9208;0;Via G. Ponzi, 13;MOCHI ZAMPEROLI MICHELA;9154140587;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via G. Ponzi, 13, 197, ROMA;Via Giuseppe Ponzi 13, 00197, Roma;12,484351721421888;41,923900192863094;ROMA
9209;0;Via Villa S. Filippo, 18;VITA FABRIZIO;9266030585;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9272205;12.4924969;1;Via Villa S. Filippo, 18, 197, ROMA;Via di Villa San Filippo 18, 00197, Roma;12,492648654596332;41,9271766655606;ROMA
9210;0;Piazza S. Maria in Trastevere, 7;RELLECATI FABRIZIO;9284720589;153;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Piazza S. Maria in Trastevere, 7, 153, ROMA;Piazza di Santa Maria in Trastevere 7, 00153, Roma;12,470369597688672;41,889821809397;ROMA
9211;0;Via Merulana, 185/187;MERULANA DI G. GUERRA-B. DEL PIO SNC;4211761004;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.8967646459;12.4993388284;1;Via Merulana, 185/187, 185, ROMA;Via Merulana 185, 00184, Roma;12,50242952885344;41,89104588842404;ROMA
9212;0;Via A. Cabrini, 32;IURLO RITA;9323110586;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via A. Cabrini, 32, 139, ROMA;Via Angiolo Cabrini 32, 00139, Roma;12,528456045242073;41,95490947960067;ROMA
9213;0;Via Marsala, 29;FARMACRIMI STAZIONE TERMINI DEL DR. CRIMI VINCENZO & C. SAS;10491561006;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2011;-;Ordinaria;1;41.8988971255;12.5078516437;1;Via Marsala, 29, 185, ROMA;Via Marsala 29, 00185, Roma;12,504321000000004;41,90101200000001;ROMA
9214;0;Piazza della Scala, 23;FARMACIA S.M. DELLA SCALA DR.SSA FIUMANO';6383760482;153;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9015141;12.4607737;1;Piazza della Scala, 23, 153, ROMA;Piazza della Scala 23, 00153, Roma;12,468224425616032;41,89112244601538;ROMA
9215;0;Via Lorenzo il Magnifico, 60;M & T ROMA FARMACIE DI MARIANI NATALINO & C. SAS;10233851004;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9109051;12.52881475;1;Via Lorenzo il Magnifico, 60, 162, ROMA;Via Lorenzo il Magnifico 60, 00162, Roma;12,522958538576978;41,91283535997463;ROMA
9216;0;Via Gioberti, 79;ESQUILINO SNC-SCIARRA MARIA PIA;4377131000;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.898674288;12.5004227501;1;Via Gioberti, 79, 185, ROMA;Via Gioberti 79, 00185, Roma;12,499697761440409;41,897994223151905;ROMA
9217;0;Via E. Filiberto, 35;GIARI SNC DI MARCELLO VITTORINO;12493971001;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via E. Filiberto, 35, 185, ROMA;Via Emanuele Filiberto 35, 00185, Roma;12,505500273097189;41,8925657463212;ROMA
9218;0;Piazza Barberini, 49;EREDI CERVINI TERESA FARMACIA INTERNAZIONALE SDF;14076201004;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9041789;12.4887755;1;Piazza Barberini, 49, 187, ROMA;Piazza Barberini 49, 00187, Roma;12,488172123925207;41,90360232361937;ROMA
9219;0;Via Gramsci, 1;DE ANGELIS AMALIA;9497560582;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.7606489613;12.708994496;1;Via Gramsci, 1, 197, ROMA;Via Antonio Gramsci 1, 00197, Roma;12,477568148767936;41,92166482070519;ROMA
9220;0;Piazza Vittorio Emanuele, 116;CUZZOCREA ANTONINO;9539800582;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2010;-;Ordinaria;1;41.8947329;12.5025194;1;Piazza Vittorio Emanuele, 116, 185, ROMA;Piazza Vittorio Emanuele II 116, 00185, Roma;12,502813976686495;41,89455266111718;ROMA
9221;0;Via XX Settembre, 98/B;IGEA SNC DR.SSA INGRIA MARIA CATENA;9849131009;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2016;-;Ordinaria;1;41.9029648841;12.4921661586;1;Via XX Settembre, 98/B, 187, ROMA;Via 20 Settembre 98, 00187, Roma;12,493681872560467;41,9040782617181;ROMA
9222;0;Via XX Settembre, 95/a;ALTESI-SQUARCIA G & POMPEI E SNC;420620585;187;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.9029648841;12.4921661586;1;Via XX Settembre, 95/a, 187, ROMA;Via 20 Settembre 95, 00187, Roma;12,493681872560467;41,9040782617181;ROMA
9223;0;Via San Daniele del Friuli, snc;ACQUALAGNA PATRIZIA;9613480582;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via San Daniele del Friuli, snc, 188, ROMA;Via San Daniele del Friuli, 00188, Roma;12,482069241002955;41,99625327562683;ROMA
9224;0;Piazza Vittorio Emanuele II, 46;LONGO DEI DR.I LONGO MARIA E LONGO GIUSEPPE SNC;4585611009;185;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/06/2015;-;Ordinaria;1;41.8951496515;12.5048984021;1;Piazza Vittorio Emanuele II, 46, 185, ROMA;Piazza Vittorio Emanuele II 46, 00185, Roma;12,504892793092484;41,89518235720467;ROMA
9225;0;Via Marmorata, 133/135;MARMORATA-DE ANGELIS M. & C. SNC;4573871003;153;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.8806472375;12.4778311352;1;Via Marmorata, 133/135, 153, ROMA;Via Marmorata 133, 00153, Roma;12,477398605603364;41,88097156702639;ROMA
9226;0;Via Giuseppe De Nava, 9;DAGUI' SILVESTRO;9667180583;139;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.9511676;12.51822;1;Via Giuseppe De Nava, 9, 139, ROMA;Via Giuseppe De Nava 9, 00139, Roma;12,51816099347914;41,95115746433722;ROMA
9227;0;Piazza Crati, 27;CUTTANO ANNA MARIA;9669880586;199;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.927066798;12.5099778217;1;Piazza Crati, 27, 199, ROMA;Piazza Crati 27, 00199, Roma;12,509695566333905;41,92689127477061;ROMA
9228;0;Via Livorno, 27/a;M&T ROMA FARMACIE DI MARIANI NATALINO & C. SAS;10233851004;162;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2011;-;Ordinaria;1;41.9149535001;12.5230113747;1;Via Livorno, 27/a, 162, ROMA;Via Livorno 27A, 00162, Roma;12,523232410208365;41,91513154316461;ROMA
9229;0;Via Bertoloni, 5;TRE MADONNE;12240221007;197;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/07/2017;-;Ordinaria;1;41.9236809188;12.5711488039;1;Via Bertoloni, 5, 197, ROMA;Via Antonio Bertoloni 5, 00197, Roma;12,490798500000013;41,921919;ROMA
